UserID,Gender,Age,Race,Province,Channel2,RecordDate2,Duration 2
820978,male,39,black,Northern Cape,Africa Magic,2016/03/02 13:19,2025-09-24T00:00:59.000Z
820978,male,39,black,Northern Cape,Africa Magic,2016/03/11 14:25,2025-09-24T00:01:02.000Z
820978,male,39,black,Northern Cape,CNN,2016/03/23 05:40,2025-09-24T00:35:50.000Z
820978,male,39,black,Northern Cape,Supersport Live Events,2016/03/20 14:39,2025-09-24T00:00:24.000Z
820978,male,39,black,Northern Cape,SuperSport Blitz,2016/02/28 14:34,2025-09-24T00:03:32.000Z
820978,male,39,black,Northern Cape,Boomerang,2016/03/09 14:51,2025-09-24T00:02:25.000Z
820978,male,39,black,Northern Cape,CNN,2016/03/09 13:56,2025-09-24T00:00:20.000Z
820978,male,39,black,Northern Cape,Boomerang,2016/03/25 17:50,2025-09-24T00:15:58.000Z
820978,male,39,black,Northern Cape,ICC Cricket World Cup 2011,2016/03/25 15:54,2025-09-24T00:17:08.000Z
789148,male,36,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/06 05:39,2025-09-24T00:02:38.000Z
789156,male,23,black,Mpumalanga,Channel O,2016/01/16 15:48,2025-09-24T00:00:45.000Z
789156,male,23,black,Mpumalanga,Boomerang,2016/01/16 19:23,2025-09-24T00:22:44.000Z
789156,male,23,black,Mpumalanga,Trace TV,2016/01/15 05:06,2025-09-24T00:03:36.000Z
821010,male,33,indian_asian,Limpopo,ICC Cricket World Cup 2011,2016/02/24 10:34,2025-09-24T00:02:10.000Z
2360384,male,37,black,Mpumalanga,SuperSport Blitz,2016/02/21 10:17,2025-09-24T00:05:58.000Z
2360384,male,37,black,Mpumalanga,SuperSport Blitz,2016/02/02 10:36,2025-09-24T00:00:00.000Z
2360384,male,37,black,Mpumalanga,Boomerang,2016/03/11 16:32,2025-09-24T00:00:19.000Z
2360384,male,37,black,Mpumalanga,SuperSport Blitz,2016/01/12 09:26,2025-09-24T00:04:14.000Z
2360384,male,37,black,Mpumalanga,SawSee,2016/01/13 14:06,2025-09-24T00:04:42.000Z
2360384,male,37,black,Mpumalanga,Trace TV,2016/03/16 12:10,2025-09-24T00:00:36.000Z
2360384,male,37,black,Mpumalanga,SuperSport Blitz,2016/02/23 04:48,2025-09-24T00:06:50.000Z
2360384,male,37,black,Mpumalanga,Channel O,2016/03/01 16:37,2025-09-24T00:41:06.000Z
809500,male,28,coloured,Gauteng,SuperSport Blitz,2016/02/19 06:03,2025-09-24T00:01:58.000Z
809500,male,28,coloured,Gauteng,Cartoon Network,2016/02/20 06:37,2025-09-24T00:21:00.000Z
832310,male,37,indian_asian,Kwazulu Natal,SawSee,2016/03/05 15:43,2025-09-24T00:00:13.000Z
2360394,male,43,white,Gauteng,Supersport Live Events,2016/02/25 07:40,2025-09-24T00:03:30.000Z
832320,female,32,black,Gauteng,Channel O,2016/03/15 15:12,2025-09-24T01:16:12.000Z
832320,female,32,black,Gauteng,Channel O,2016/02/28 10:22,2025-09-24T01:49:03.000Z
809516,female,23,black,Mpumalanga,Trace TV,2016/02/21 12:42,2025-09-24T00:01:45.000Z
809516,female,23,black,Mpumalanga,Trace TV,2016/02/22 05:26,2025-09-24T01:13:00.000Z
809516,female,23,black,Mpumalanga,Africa Magic,2016/02/21 15:51,2025-09-24T00:00:08.000Z
2203948,male,44,indian_asian,Kwazulu Natal,SuperSport Blitz,2016/03/29 05:48,2025-09-24T00:00:54.000Z
751018,male,27,white,North West,M-Net,2016/01/28 17:03,2025-09-24T00:00:35.000Z
751018,male,27,white,North West,E! Entertainment,2016/01/28 16:57,2025-09-24T00:02:00.000Z
777525,male,34,indian_asian,Northern Cape,Supersport Live Events,2016/03/03 14:46,2025-09-24T00:08:56.000Z
466620,male,27,black,Northern Cape,Boomerang,2016/01/11 19:27,2025-09-24T00:00:00.000Z
809578,female,23,black,Limpopo,Boomerang,2016/02/19 01:49,2025-09-24T00:00:00.000Z
809578,female,23,black,Limpopo,Africa Magic,2016/02/21 13:04,2025-09-24T00:00:06.000Z
809578,female,23,black,Limpopo,Channel O,2016/02/19 12:51,2025-09-24T00:05:00.000Z
821120,None,0,None,None,ICC Cricket World Cup 2011,2016/03/02 09:28,2025-09-24T00:08:02.000Z
821120,None,0,None,None,ICC Cricket World Cup 2011,2016/03/30 16:42,2025-09-24T00:09:16.000Z
893107,male,24,white,Gauteng,Cartoon Network,2016/03/26 15:56,2025-09-24T00:03:00.000Z
893107,male,24,white,Gauteng,Cartoon Network,2016/03/26 10:27,2025-09-24T00:01:14.000Z
1107332,male,23,black,Gauteng,SuperSport Blitz,2016/01/24 09:06,2025-09-24T00:00:08.000Z
1107332,male,23,black,Gauteng,Supersport Live Events,2016/01/22 12:24,2025-09-24T00:00:10.000Z
1107332,male,23,black,Gauteng,E! Entertainment,2016/01/28 19:39,2025-09-24T00:05:44.000Z
789254,male,24,black,Mpumalanga,SuperSport Blitz,2016/01/16 11:43,2025-09-24T00:00:48.000Z
789254,male,24,black,Mpumalanga,Channel O,2016/01/19 18:27,2025-09-24T00:00:03.000Z
789254,male,24,black,Mpumalanga,Channel O,2016/01/20 19:00,2025-09-24T00:00:03.000Z
789254,male,24,black,Mpumalanga,Channel O,2016/01/22 18:46,2025-09-24T00:06:48.000Z
789254,male,24,black,Mpumalanga,Trace TV,2016/01/24 06:58,2025-09-24T00:16:03.000Z
789254,male,24,black,Mpumalanga,Channel O,2016/01/20 20:04,2025-09-24T00:08:12.000Z
789254,male,24,black,Mpumalanga,Africa Magic,2016/01/23 06:25,2025-09-24T00:00:05.000Z
789254,male,24,black,Mpumalanga,Channel O,2016/01/19 14:13,2025-09-24T00:00:51.000Z
789254,male,24,black,Mpumalanga,Channel O,2016/01/23 20:31,2025-09-24T00:00:45.000Z
789254,male,24,black,Mpumalanga,Supersport Live Events,2016/01/16 11:42,2025-09-24T00:00:22.000Z
789254,male,24,black,Mpumalanga,SuperSport Blitz,2016/01/25 08:50,2025-09-24T00:00:00.000Z
789254,male,24,black,Mpumalanga,Supersport Live Events,2016/01/16 15:05,2025-09-24T00:03:56.000Z
789256,male,27,black,Mpumalanga,Supersport Live Events,2016/01/15 18:00,2025-09-24T00:12:44.000Z
789256,male,27,black,Mpumalanga,Trace TV,2016/01/06 10:34,2025-09-24T00:02:03.000Z
789256,male,27,black,Mpumalanga,Boomerang,2016/01/24 03:41,2025-09-24T00:03:09.000Z
582896,male,19,white,Western Cape,Trace TV,2016/01/05 21:50,2025-09-24T00:00:00.000Z
582896,male,19,white,Western Cape,Trace TV,2016/01/02 11:24,2025-09-24T00:00:00.000Z
789288,male,25,indian_asian,Limpopo,Africa Magic,2016/02/19 20:34,2025-09-24T00:00:23.000Z
789288,male,25,indian_asian,Limpopo,Africa Magic,2016/02/07 11:53,2025-09-24T00:00:23.000Z
789288,male,25,indian_asian,Limpopo,SuperSport Blitz,2016/02/06 20:11,2025-09-24T00:00:00.000Z
705439,male,19,black,Limpopo,Channel O,2016/02/08 07:35,2025-09-24T00:00:00.000Z
882688,male,36,indian_asian,Limpopo,SuperSport Blitz,2016/03/19 10:52,2025-09-24T00:00:54.000Z
2000160,male,43,black,North West,SuperSport Blitz,2016/03/04 17:19,2025-09-24T00:51:46.000Z
2000160,male,43,black,North West,SuperSport Blitz,2016/02/09 18:48,2025-09-24T00:17:08.000Z
2000160,male,43,black,North West,CNN,2016/03/25 11:40,2025-09-24T02:01:24.000Z
2000160,male,43,black,North West,CNN,2016/02/08 00:41,2025-09-24T00:00:34.000Z
869588,female,27,coloured,Western Cape,Trace TV,2016/03/03 11:25,2025-09-24T00:29:12.000Z
869588,female,27,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/08 11:59,2025-09-24T00:02:06.000Z
869588,female,27,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/12 11:22,2025-09-24T02:09:56.000Z
940392,female,29,black,Gauteng,SuperSport Blitz,2016/03/02 18:51,2025-09-24T00:00:20.000Z
940392,female,29,black,Gauteng,Trace TV,2016/03/25 19:12,2025-09-24T00:00:36.000Z
1107441,female,16,black,Gauteng,Channel O,2016/03/01 12:26,2025-09-24T00:00:06.000Z
604047,male,35,black,Kwazulu Natal,Channel O,2016/01/07 18:43,2025-09-24T00:09:33.000Z
940427,male,24,indian_asian,Gauteng,Africa Magic,2016/03/31 17:55,2025-09-24T00:00:25.000Z
940427,male,24,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/30 13:06,2025-09-24T00:35:02.000Z
866941,male,29,black,Kwazulu Natal,Channel O,2016/03/13 21:26,2025-09-24T00:26:33.000Z
866941,male,29,black,Kwazulu Natal,Trace TV,2016/03/13 21:45,2025-09-24T00:19:06.000Z
860206,male,26,coloured,Northern Cape,ICC Cricket World Cup 2011,2016/03/06 12:06,2025-09-24T00:00:00.000Z
860206,male,26,coloured,Northern Cape,M-Net,2016/03/06 14:13,2025-09-24T00:01:19.000Z
2426866,male,30,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/03/16 10:33,2025-09-24T00:34:26.000Z
777655,male,28,black,Mpumalanga,Supersport Live Events,2016/01/30 18:59,2025-09-24T00:00:00.000Z
2369649,male,39,coloured,Western Cape,SawSee,2016/01/15 10:39,2025-09-24T00:00:31.000Z
2369649,male,39,coloured,Western Cape,Cartoon Network,2016/01/02 14:37,2025-09-24T00:01:47.000Z
893227,male,27,black,Eastern Cape,SuperSport Blitz,2016/03/18 06:28,2025-09-24T00:00:28.000Z
893227,male,27,black,Eastern Cape,Supersport Live Events,2016/03/06 15:13,2025-09-24T00:00:10.000Z
824262,male,47,black,Gauteng,Supersport Live Events,2016/02/26 17:58,2025-09-24T00:00:00.000Z
809744,male,29,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,2016/02/22 15:32,2025-09-24T00:00:00.000Z
809744,male,29,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,2016/02/24 15:21,2025-09-24T00:00:50.000Z
809744,male,29,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,2016/02/24 13:17,2025-09-24T00:00:00.000Z
809744,male,29,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,2016/02/24 13:18,2025-09-24T00:00:00.000Z
809744,male,29,indian_asian,Kwazulu Natal,Supersport Live Events,2016/03/06 13:32,2025-09-24T00:00:44.000Z
809744,male,29,indian_asian,Kwazulu Natal,Cartoon Network,2016/02/23 13:11,2025-09-24T00:00:00.000Z
930873,male,28,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/30 17:03,2025-09-24T00:01:20.000Z
549969,male,21,indian_asian,Mpumalanga,Supersport Live Events,2016/01/06 12:51,2025-09-24T01:00:02.000Z
549969,male,21,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/03/20 12:06,2025-09-24T00:00:36.000Z
549969,male,21,indian_asian,Mpumalanga,Supersport Live Events,2016/03/24 08:43,2025-09-24T00:00:50.000Z
772551,male,51,other,Western Cape,Cartoon Network,2016/01/22 13:23,2025-09-24T00:00:22.000Z
780045,male,29,white,Kwazulu Natal,Boomerang,2016/02/07 14:12,2025-09-24T00:00:13.000Z
1519602,male,34,black,Gauteng,ICC Cricket World Cup 2011,2016/03/25 17:00,2025-09-24T00:00:00.000Z
2369759,male,30,indian_asian,Limpopo,Supersport Live Events,2016/01/21 12:57,2025-09-24T00:10:32.000Z
2369759,male,30,indian_asian,Limpopo,ICC Cricket World Cup 2011,2016/03/23 08:36,2025-09-24T00:01:14.000Z
2369761,male,39,black,Gauteng,Africa Magic,2016/02/18 19:11,2025-09-24T00:00:47.000Z
2369761,male,39,black,Gauteng,Supersport Live Events,2016/02/05 18:58,2025-09-24T00:01:28.000Z
2369761,male,39,black,Gauteng,Africa Magic,2016/02/21 00:08,2025-09-24T00:00:24.000Z
2369761,male,39,black,Gauteng,Channel O,2016/03/10 02:03,2025-09-24T00:25:51.000Z
821351,male,27,coloured,Western Cape,Trace TV,2016/02/21 06:43,2025-09-24T00:13:54.000Z
821351,male,27,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/12 11:14,2025-09-24T00:02:44.000Z
940522,male,29,black,Gauteng,SawSee,2016/03/14 20:44,2025-09-24T00:02:17.000Z
867034,male,26,None,Gauteng,CNN,2016/03/06 17:31,2025-09-24T00:01:08.000Z
821371,female,113,None,Eastern Cape,Channel O,2016/02/27 20:25,2025-09-24T00:13:42.000Z
821371,female,113,None,Eastern Cape,Africa Magic,2016/02/28 09:46,2025-09-24T00:00:09.000Z
2369849,female,39,black,Northern Cape,Cartoon Network,2016/02/25 11:04,2025-09-24T00:13:54.000Z
2369849,female,39,black,Northern Cape,Channel O,2016/03/19 01:07,2025-09-24T00:06:00.000Z
2369849,female,39,black,Northern Cape,Cartoon Network,2016/03/19 03:38,2025-09-24T01:03:02.000Z
2369849,female,39,black,Northern Cape,Channel O,2016/02/06 13:48,2025-09-24T00:01:33.000Z
2369849,female,39,black,Northern Cape,Cartoon Network,2016/03/29 10:02,2025-09-24T00:33:53.000Z
2000313,male,27,black,North West,DStv Events 1,2016/03/31 19:00,2025-09-24T00:02:05.000Z
809825,male,32,black,Gauteng,Supersport Live Events,2016/02/19 06:55,2025-09-24T00:19:38.000Z
809825,male,32,black,Gauteng,Supersport Live Events,2016/02/19 21:34,2025-09-24T00:00:30.000Z
809825,male,32,black,Gauteng,Supersport Live Events,2016/02/19 21:43,2025-09-24T00:03:56.000Z
809825,male,32,black,Gauteng,Supersport Live Events,2016/02/19 21:49,2025-09-24T00:00:54.000Z
809825,male,32,black,Gauteng,Supersport Live Events,2016/02/19 21:57,2025-09-24T00:00:00.000Z
809825,male,32,black,Gauteng,Africa Magic,2016/02/16 17:22,2025-09-24T00:00:19.000Z
809825,male,32,black,Gauteng,Boomerang,2016/02/17 04:53,2025-09-24T00:00:00.000Z
809825,male,32,black,Gauteng,Africa Magic,2016/02/17 10:04,2025-09-24T00:00:34.000Z
809825,male,32,black,Gauteng,Africa Magic,2016/02/17 05:46,2025-09-24T00:00:28.000Z
809825,male,32,black,Gauteng,SuperSport Blitz,2016/02/17 16:31,2025-09-24T00:01:36.000Z
893341,male,9,white,Kwazulu Natal,Cartoon Network,2016/03/20 06:18,2025-09-24T00:01:08.000Z
867105,male,34,black,North West,Boomerang,2016/03/09 07:32,2025-09-24T00:02:49.000Z
867105,male,34,black,North West,Channel O,2016/03/09 16:53,2025-09-24T00:03:39.000Z
559277,male,26,None,Western Cape,E! Entertainment,2016/01/01 13:04,2025-09-24T00:01:36.000Z
28363,male,37,black,Gauteng,Supersport Live Events,2016/01/31 17:18,2025-09-24T00:00:00.000Z
832678,male,33,black,Free State,E! Entertainment,2016/02/28 18:11,2025-09-24T00:01:46.000Z
832678,male,33,black,Free State,Channel O,2016/02/28 18:22,2025-09-24T00:31:42.000Z
2287875,male,46,black,Gauteng,CNN,2016/02/07 04:05,2025-09-24T00:05:17.000Z
2287875,male,46,black,Gauteng,Cartoon Network,2016/01/17 18:52,2025-09-24T00:01:33.000Z
2287875,male,46,black,Gauteng,CNN,2016/01/16 05:58,2025-09-24T00:01:33.000Z
2287875,male,46,black,Gauteng,CNN,2016/01/18 03:53,2025-09-24T00:10:36.000Z
2287875,male,46,black,Gauteng,CNN,2016/01/26 17:17,2025-09-24T00:01:27.000Z
2287875,male,46,black,Gauteng,Supersport Live Events,2016/01/18 17:31,2025-09-24T00:03:04.000Z
2287875,male,46,black,Gauteng,ICC Cricket World Cup 2011,2016/03/23 11:28,2025-09-24T00:00:00.000Z
2287875,male,46,black,Gauteng,CNN,2016/02/09 06:30,2025-09-24T00:03:03.000Z
804404,male,33,black,Mpumalanga,Africa Magic,2016/03/13 12:07,2025-09-24T00:01:24.000Z
804404,male,33,black,Mpumalanga,Supersport Live Events,2016/03/12 17:23,2025-09-24T00:00:00.000Z
641172,male,32,black,Limpopo,Channel O,2016/01/01 11:44,2025-09-24T00:01:57.000Z
2369968,male,26,black,Mpumalanga,Africa Magic,2016/01/07 19:04,2025-09-24T00:18:44.000Z
2369968,male,26,black,Mpumalanga,SuperSport Blitz,2016/01/08 12:14,2025-09-24T00:01:02.000Z
820077,male,40,coloured,Western Cape,Cartoon Network,2016/03/21 22:26,2025-09-24T00:34:06.000Z
851705,male,40,black,Eastern Cape,SuperSport Blitz,2016/03/06 13:43,2025-09-24T00:01:36.000Z
851705,male,40,black,Eastern Cape,E! Entertainment,2016/03/07 12:20,2025-09-24T00:03:06.000Z
1122561,male,19,white,Kwazulu Natal,E! Entertainment,2016/03/26 09:59,2025-09-24T00:00:28.000Z
809892,male,27,black,Gauteng,Channel O,2016/03/02 17:49,2025-09-24T00:04:54.000Z
809892,male,27,black,Gauteng,Trace TV,2016/03/02 17:56,2025-09-24T00:20:48.000Z
809892,male,27,black,Gauteng,Supersport Live Events,2016/03/02 13:22,2025-09-24T00:00:54.000Z
809892,male,27,black,Gauteng,Trace TV,2016/03/06 16:57,2025-09-24T00:08:30.000Z
809892,male,27,black,Gauteng,CNN,2016/03/06 16:24,2025-09-24T00:01:58.000Z
809892,male,27,black,Gauteng,SuperSport Blitz,2016/03/06 16:30,2025-09-24T00:02:04.000Z
809892,male,27,black,Gauteng,Africa Magic,2016/02/27 09:44,2025-09-24T00:00:35.000Z
809892,male,27,black,Gauteng,Africa Magic,2016/02/27 09:49,2025-09-24T00:00:13.000Z
809892,male,27,black,Gauteng,Channel O,2016/03/09 15:51,2025-09-24T00:02:30.000Z
860451,male,112,None,Western Cape,CNN,2016/03/11 07:21,2025-09-24T00:00:44.000Z
772680,male,25,black,Gauteng,Channel O,2016/02/04 16:05,2025-09-24T00:00:09.000Z
772680,male,25,black,Gauteng,kykNET,2016/01/31 18:21,2025-09-24T00:00:51.000Z
772680,male,25,black,Gauteng,Cartoon Network,2016/01/31 16:41,2025-09-24T00:01:06.000Z
809924,male,52,black,Western Cape,Boomerang,2016/02/19 10:04,2025-09-24T00:00:34.000Z
809924,male,52,black,Western Cape,Boomerang,2016/02/19 09:40,2025-09-24T00:00:28.000Z
809924,male,52,black,Western Cape,Supersport Live Events,2016/02/19 08:30,2025-09-24T00:01:56.000Z
809924,male,52,black,Western Cape,CNN,2016/01/21 19:04,2025-09-24T00:05:11.000Z
809924,male,52,black,Western Cape,SuperSport Blitz,2016/01/15 10:35,2025-09-24T00:00:10.000Z
809924,male,52,black,Western Cape,CNN,2016/01/23 16:46,2025-09-24T00:17:58.000Z
809924,male,52,black,Western Cape,CNN,2016/01/05 16:08,2025-09-24T00:06:03.000Z
809924,male,52,black,Western Cape,Africa Magic,2016/01/21 19:09,2025-09-24T00:01:49.000Z
809924,male,52,black,Western Cape,Boomerang,2016/03/25 18:59,2025-09-24T00:02:02.000Z
893450,male,33,black,Gauteng,Supersport Live Events,2016/03/19 20:44,2025-09-24T00:00:00.000Z
893450,male,33,black,Gauteng,Trace TV,2016/03/26 16:50,2025-09-24T00:00:27.000Z
867215,male,38,indian_asian,Limpopo,Boomerang,2016/03/30 08:44,2025-09-24T00:04:24.000Z
